"PWY","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"PWY_056","fixed",NA,"(Intercept)",-4.69917512321326,0.102488859365941,-45.8505944186055,121.277026759938,1.85510447201334e-78,6.20439246859963e-78
"PWY_056","fixed",NA,"hd_exposurelow_exposure",-0.15133271258549,0.156066909890886,-0.969665592093124,112.569353478461,0.33429204189592,0.498693234364386
"PWY_056","fixed",NA,"hd_exposurehigh_exposure",-0.247102895498424,0.154517527646177,-1.5991900677071,109.144463290129,0.112669290372942,0.262082642165345
"PWY_057","fixed",NA,"(Intercept)",-3.5810881673534,0.025620016063014,-139.776968076269,108.975602215109,9.14736263432112e-125,9.13429497341495e-124
"PWY_057","fixed",NA,"hd_exposurelow_exposure",0.029205066470377,0.0384939975195858,0.758691441581703,93.0670149028702,0.449954324360723,0.596808487150181
"PWY_057","fixed",NA,"hd_exposurehigh_exposure",-0.0146483037459712,0.0379510021928779,-0.385979365486169,89.8877941447088,0.70042399473209,0.795567865980405
"PWY_058","fixed",NA,"(Intercept)",-4.15968569411968,0.0714174109941349,-58.2447002238893,123.054078241334,1.93623947275561e-91,8.81714261534965e-91
"PWY_058","fixed",NA,"hd_exposurelow_exposure",-0.118669250853857,0.109136152972091,-1.08735050322146,116.225349183184,0.279131754321382,0.452330650690746
"PWY_058","fixed",NA,"hd_exposurehigh_exposure",-0.148331727332987,0.108222883740027,-1.37061333247513,113.107424453957,0.17320942438688,0.35349894203337
"PWY_059","fixed",NA,"(Intercept)",-3.44637286099619,0.022699785323474,-151.824028812831,114.127137301683,1.59497967728455e-133,1.99087641861053e-132
"PWY_059","fixed",NA,"hd_exposurelow_exposure",0.0110789915383919,0.0339548133983733,0.326286332615297,95.3196566710359,0.744923028931275,0.824546630598513
"PWY_059","fixed",NA,"hd_exposurehigh_exposure",-0.0250306855147428,0.0334463852592922,-0.748382383348546,92.4620513427447,0.456128980191755,0.60157388142271
"PWY_060","fixed",NA,"(Intercept)",-5.82389341542441,0.132719913643177,-43.8810820136774,129.734213710209,1.07112548504494e-79,3.70651838636838e-79
"PWY_060","fixed",NA,"hd_exposurelow_exposure",-0.255899669718295,0.201867114004279,-1.26766398271722,120.339763043015,0.207365337012022,0.39069641663451
"PWY_060","fixed",NA,"hd_exposurehigh_exposure",-0.203045603541146,0.199768543860039,-1.01640428276537,116.802835244808,0.311537662300434,0.477554442868428
"PWY_061","fixed",NA,"(Intercept)",-3.93947992719785,0.0466869434408441,-84.3807633752993,119.972002042359,1.12244396085625e-108,7.80684904117931e-108
"PWY_061","fixed",NA,"hd_exposurelow_exposure",-0.0638877506736951,0.0714361129114229,-0.894334084959418,113.838503138869,0.373030118043988,0.53085481848728
"PWY_061","fixed",NA,"hd_exposurehigh_exposure",-0.0888283819638223,0.0708828546375068,-1.2531716226454,110.893531967569,0.212779134264049,0.394572615542513
