Species,effect,group,term,estimate,std.error,statistic,df,p.value,padj
s__GGB13493_SGB15238,fixed,NA,(Intercept),-6.095181241,0.072666184,-83.87919757,113.2754176,8.38E-104,7.73E-103
s__GGB3510_SGB4687,fixed,NA,(Intercept),-5.380645335,0.081668329,-65.8841122,133.5579428,1.01E-103,9.25E-103
s__Oscillospiraceae_bacterium_NSJ_64,fixed,NA,(Intercept),-6.025084819,0.068879024,-87.47343446,110.254336,1.08E-103,9.82E-103
s__GGB9708_SGB15233,fixed,NA,(Intercept),-5.684042526,0.080450198,-70.65293391,125.9741745,3.33E-103,3.03E-102
s__Parabacteroides_sp_TM07_1AC,fixed,NA,(Intercept),-4.971048916,0.058141523,-85.49911796,110.9294329,4.32E-103,3.91E-102
s__Streptococcus_SGB15012,fixed,NA,(Intercept),-5.690609315,0.085356008,-66.669113,131.0507188,5.51E-103,4.96E-102
s__GGB9818_SGB15459,fixed,NA,(Intercept),-5.891054848,0.083037322,-70.94466346,125.2286849,5.59E-103,5.01E-102
s__Clostridium_sp_C5_48,fixed,NA,(Intercept),-4.900173004,0.072077922,-67.98438211,128.4187422,1.47E-102,1.31E-101
s__GGB3363_SGB4447,fixed,NA,(Intercept),-5.539120137,0.069552779,-79.63909125,115.049722,1.79E-102,1.59E-101
s__Ruminococcaceae_bacterium_AM28_23LB,fixed,NA,(Intercept),-5.289143938,0.074519607,-70.97654133,124.3358617,1.81E-102,1.60E-101
s__Hungatella_effluvii,fixed,NA,(Intercept),-5.503206032,0.077623693,-70.89595701,124.1260484,2.77E-102,2.44E-101
s__Sutterella_SGB9298,fixed,NA,(Intercept),-5.03955967,0.079595766,-63.31441918,134.4499328,5.77E-102,5.05E-101
s__Collinsella_bouchesdurhonensis,fixed,NA,(Intercept),-4.94910809,0.062020933,-79.79738186,114.0953737,6.17E-102,5.37E-101
s__GGB2848_SGB3813,fixed,NA,(Intercept),-5.538404931,0.082611749,-67.04137122,128.5958938,6.66E-102,5.77E-101
s__Massilimicrobiota_sp_An134,fixed,NA,(Intercept),-5.677286797,0.073965721,-76.75564683,116.570364,1.20E-101,1.04E-100
s__Eubacterium_sp_AF34_35BH,fixed,NA,(Intercept),-4.317351103,0.069044134,-62.53031036,134.0079451,5.01E-101,4.30E-100
s__GGB3828_SGB5197,fixed,NA,(Intercept),-5.777875246,0.088408641,-65.35419144,129.3719276,5.95E-101,5.08E-100
s__GGB34797_SGB14321,fixed,NA,(Intercept),-5.819298946,0.067888966,-85.71789042,107.7090835,6.08E-101,5.18E-100
s__Haemophilus_SGB5071,fixed,NA,(Intercept),-4.990433978,0.081331379,-61.35926897,135.7543088,7.09E-101,6.01E-100
s__Enterococcus_faecalis,fixed,NA,(Intercept),-5.119761427,0.078142147,-65.51856601,128.8981909,7.97E-101,6.72E-100
s__GGB9060_SGB13977,fixed,NA,(Intercept),-5.619788975,0.080668297,-69.66539734,122.9008202,1.23E-100,1.03E-99
s__Slackia_isoflavoniconvertens,fixed,NA,(Intercept),-5.149617627,0.077007266,-66.87184083,126.4643474,1.49E-100,1.25E-99
s__Prevotella_copri_clade_E,fixed,NA,(Intercept),-4.26423233,0.061300235,-69.56306662,122.6597479,2.04E-100,1.70E-99
s__GGB9453_SGB14844,fixed,NA,(Intercept),-5.457624643,0.087263036,-62.54222743,132.2988931,3.98E-100,3.30E-99
s__GGB9603_SGB15035,fixed,NA,(Intercept),-5.055446267,0.050493726,-100.1202854,97.49144288,4.20E-100,3.46E-99
s__GGB55957_SGB77276,fixed,NA,(Intercept),-5.287538683,0.077896497,-67.87903058,123.7164419,9.26E-100,7.60E-99
s__GGB9758_SGB15368,fixed,NA,(Intercept),-5.093005259,0.073674091,-69.12885114,121.5747867,1.89E-99,1.55E-98
s__Longicatena_caecimuris,fixed,NA,(Intercept),-5.217644408,0.077069927,-67.70013395,123.0985385,2.91E-99,2.37E-98
s__Proteus_mirabilis,fixed,NA,(Intercept),-5.785895306,0.090197058,-64.14727301,128.1070348,3.06E-99,2.48E-98
s__Megasphaera_hominis,fixed,NA,(Intercept),-5.619168031,0.080687427,-69.64118509,120.522414,3.34E-99,2.70E-98
s__Erysipelotrichaceae_bacterium_3_1_53,fixed,NA,(Intercept),-5.702881119,0.085025849,-67.07232218,123.5410927,4.94E-99,3.97E-98
s__Escherichia_marmotae,fixed,NA,(Intercept),-5.684599632,0.09827845,-57.84177125,138.4192574,7.66E-99,6.12E-98
s__Victivallis_vadensis,fixed,NA,(Intercept),-4.611554744,0.066612789,-69.22926972,120.3320962,8.72E-99,6.95E-98
s__Massiliimalia_timonensis,fixed,NA,(Intercept),-6.066425384,0.093491012,-64.88779236,125.8749868,1.29E-98,1.02E-97
s__Paratractidigestivibacter_faecalis,fixed,NA,(Intercept),-5.76434762,0.090371634,-63.78492189,127.1634944,2.04E-98,1.61E-97
s__GGB9523_SGB14922,fixed,NA,(Intercept),-5.31424452,0.076472002,-69.49268183,119.2735331,2.40E-98,1.89E-97
s__Oscillibacter_valericigenes,fixed,NA,(Intercept),-5.661286698,0.088881061,-63.69508482,126.9928546,3.02E-98,2.36E-97
s__Megasphaera_elsdenii,fixed,NA,(Intercept),-5.599321056,0.084320531,-66.40519167,122.9770787,3.46E-98,2.70E-97
s__GGB9359_SGB14334,fixed,NA,(Intercept),-6.034491827,0.082020422,-73.57304038,114.1914817,4.76E-98,3.70E-97
s__Limosilactobacillus_fermentum,fixed,NA,(Intercept),-5.861121092,0.088304074,-66.3742996,122.7473714,4.95E-98,3.83E-97
s__GGB9634_SGB15095,fixed,NA,(Intercept),-5.021990589,0.073857152,-67.99599577,120.4542567,6.09E-98,4.69E-97
s__Nitrosopumilus_SGB14899,fixed,NA,(Intercept),-5.613003279,0.087200551,-64.36889711,125.4167437,6.20E-98,4.76E-97
s__Clostridiales_bacterium_Choco116,fixed,NA,(Intercept),-5.379530888,0.081156928,-66.28554096,122.5530838,7.51E-98,5.74E-97
s__Massiliimalia_massiliensis,fixed,NA,(Intercept),-5.741232027,0.065892804,-87.12987849,102.0726899,1.24E-97,9.42E-97
s__Adlercreutzia_equolifaciens,fixed,NA,(Intercept),-5.64557092,0.08752283,-64.50398044,124.3575983,1.88E-97,1.42E-96
s__GGB80140_SGB15224,fixed,NA,(Intercept),-4.887604195,0.070431823,-69.39482743,117.632028,2.73E-97,2.06E-96
s__GGB3817_SGB5182,fixed,NA,(Intercept),-5.156529119,0.075428819,-68.36285144,118.4052782,5.28E-97,3.97E-96
s__GGB3321_SGB4394,fixed,NA,(Intercept),-5.030809058,0.079173209,-63.54181092,124.493934,9.68E-97,7.24E-96
s__Limosilactobacillus_mucosae,fixed,NA,(Intercept),-4.954009395,0.079580192,-62.25178957,126.3222552,1.17E-96,8.72E-96
s__Ruminococcus_sp_NSJ_13,fixed,NA,(Intercept),-5.63813551,0.079940475,-70.52917214,115.250727,1.20E-96,8.91E-96
s__Clostridiaceae_bacterium_Marseille_Q3526,fixed,NA,(Intercept),-5.126384433,0.077355465,-66.27048786,120.433422,1.28E-96,9.46E-96
s__Butyricicoccus_SGB14990,fixed,NA,(Intercept),-5.253448933,0.076696123,-68.49692948,117.5862884,1.29E-96,9.54E-96
s__Weissella_confusa,fixed,NA,(Intercept),-5.507207711,0.090639639,-60.75937395,128.603103,1.40E-96,1.03E-95
s__Clostridium_neonatale,fixed,NA,(Intercept),-5.715672989,0.106818978,-53.50802934,143.196874,1.49E-96,1.09E-95
s__GGB2982_SGB3964,fixed,NA,(Intercept),-5.798118244,0.089189499,-65.00897857,122.0311898,1.51E-96,1.10E-95
s__GGB4285_SGB5849,fixed,NA,(Intercept),-3.631463104,0.052916774,-68.62593488,117.2813042,1.59E-96,1.15E-95
s__Gemmiger_SGB15299,fixed,NA,(Intercept),-5.572983971,0.082669575,-67.41275739,118.596217,2.05E-96,1.48E-95
s__Pseudoflavonifractor_capillosus,fixed,NA,(Intercept),-5.640418587,0.095891701,-58.82071656,131.5846388,2.33E-96,1.68E-95
s__Eubacterium_callanderi,fixed,NA,(Intercept),-5.692429621,0.079402106,-71.69116655,113.26605,3.24E-96,2.33E-95
s__Candidatus_Schneewindia_gallinarum,fixed,NA,(Intercept),-6.103277602,0.098102513,-62.21326461,125.5035589,3.50E-96,2.50E-95
s__Ligilactobacillus_salivarius,fixed,NA,(Intercept),-5.617884095,0.097076345,-57.87078306,132.6777423,5.17E-96,3.68E-95
s__Clostridium_sp_AF27_2AA,fixed,NA,(Intercept),-5.519364087,0.098731944,-55.90251599,136.5110552,5.87E-96,4.16E-95
s__Christensenella_hongkongensis,fixed,NA,(Intercept),-5.6299812,0.084407519,-66.69999652,118.6821116,6.25E-96,4.42E-95
s__Prevotella_bivia,fixed,NA,(Intercept),-5.835478256,0.105910331,-55.098291,138.1725604,6.33E-96,4.45E-95
s__Desulfovibrio_porci,fixed,NA,(Intercept),-6.088336004,0.09048323,-67.28689977,117.7950675,7.53E-96,5.28E-95
s__Ruminococcus_SGB4421,fixed,NA,(Intercept),-4.301343197,0.065570727,-65.59852843,119.9606145,7.88E-96,5.51E-95
s__Senegalimassilia_anaerobia,fixed,NA,(Intercept),-5.004632537,0.06956727,-71.93946986,112.2488879,9.56E-96,6.65E-95
s__Holdemanella_biformis,fixed,NA,(Intercept),-4.545653437,0.07144364,-63.62572596,122.5278404,1.02E-95,7.07E-95
s__GGB9082_SGB14007,fixed,NA,(Intercept),-6.522879006,0.100550539,-64.87164617,120.6057727,1.24E-95,8.59E-95
s__GGB1663_SGB2279,fixed,NA,(Intercept),-4.864709331,0.074253081,-65.51525261,119.453553,1.79E-95,1.23E-94
s__Clostridia_bacterium_UC5_1_1D1,fixed,NA,(Intercept),-5.176451456,0.082675053,-62.61201292,123.401087,2.28E-95,1.56E-94
s__Bifidobacterium_dentium,fixed,NA,(Intercept),-5.331093194,0.091269907,-58.41019636,130.3133696,2.51E-95,1.71E-94
s__GGB6518_SGB9205,fixed,NA,(Intercept),-4.918018471,0.069338348,-70.92782889,112.4196332,3.55E-95,2.42E-94
s__Sutterella_sp_AM11_39,fixed,NA,(Intercept),-5.194392743,0.076660559,-67.75834668,115.9230263,4.35E-95,2.95E-94
s__Blautia_stercoris,fixed,NA,(Intercept),-5.009724612,0.072196042,-69.39057118,113.877771,5.10E-95,3.45E-94
s__GGB9635_SGB15103,fixed,NA,(Intercept),-4.31545024,0.064345588,-67.06676198,116.4413373,6.86E-95,4.62E-94
s__GGB1146_SGB1472,fixed,NA,(Intercept),-4.438677587,0.066053843,-67.19787088,116.1011576,8.73E-95,5.86E-94
s__GGB9618_SGB15065,fixed,NA,(Intercept),-5.881827236,0.09070012,-64.84916696,119.1134513,9.16E-95,6.12E-94
s__Candidatus_Avimonas_narfia,fixed,NA,(Intercept),-6.068369784,0.109256825,-55.54224905,134.5852038,1.16E-94,7.70E-94
s__GGB1627_SGB2230,fixed,NA,(Intercept),-4.920466503,0.076500285,-64.31958428,119.2445504,2.00E-94,1.32E-93
s__GGB9819_SGB15460,fixed,NA,(Intercept),-5.747055882,0.086242463,-66.63835532,116.1760047,2.03E-94,1.34E-93
s__Candidatus_Borkfalkia_ceftriaxoniphila,fixed,NA,(Intercept),-4.859179193,0.078574282,-61.84185261,122.6935219,2.43E-94,1.60E-93
s__Clostridium_sp_AF12_28,fixed,NA,(Intercept),-5.603795572,0.091189,-61.45253923,123.1207095,3.02E-94,1.98E-93
s__GGB9634_SGB15093,fixed,NA,(Intercept),-5.129740455,0.068838037,-74.51898187,107.2832338,3.18E-94,2.08E-93
s__GGB58485_SGB80143,fixed,NA,(Intercept),-6.686760229,0.118642008,-56.3608146,132.0067679,3.22E-94,2.10E-93
s__Intestinimonas_massiliensis,fixed,NA,(Intercept),-5.845082628,0.102454949,-57.05027113,130.1220794,6.01E-94,3.90E-93
s__Clostridium_sp_Marseille_P3244,fixed,NA,(Intercept),-5.968270588,0.099159017,-60.18888409,124.4134584,7.37E-94,4.78E-93
s__GGB9581_SGB4365,fixed,NA,(Intercept),-5.684276477,0.094754245,-59.98967633,124.5799956,8.97E-94,5.79E-93
s__GGB58233_SGB79883,fixed,NA,(Intercept),-5.714577062,0.09304092,-61.42004054,122.27126,9.30E-94,5.98E-93
s__GGB3005_SGB3996,fixed,NA,(Intercept),-4.891457651,0.080608233,-60.68186166,123.227502,1.19E-93,7.64E-93
s__GGB9770_SGB15390,fixed,NA,(Intercept),-5.119177658,0.086535776,-59.15677763,125.6671359,1.30E-93,8.33E-93
s__Desulfovibrio_piger,fixed,NA,(Intercept),-4.759518058,0.070910971,-67.1196288,114.0517628,1.63E-93,1.04E-92
s__Acidaminococcus_massiliensis,fixed,NA,(Intercept),-5.359716124,0.08676818,-61.770526,121.2846188,1.64E-93,1.04E-92
s__Megasphaera_micronuciformis,fixed,NA,(Intercept),-6.063399598,0.105136983,-57.6714245,128.0461103,1.74E-93,1.10E-92
s__Oscillospiraceae_bacterium_Marseille_Q3528,fixed,NA,(Intercept),-6.016200529,0.099969979,-60.18007224,123.6831275,1.84E-93,1.16E-92
s__Pseudoflavonifractor_sp_An184,fixed,NA,(Intercept),-4.976830836,0.086507009,-57.53095484,127.820884,3.06E-93,1.92E-92
s__GGB33469_SGB15236,fixed,NA,(Intercept),-5.047841894,0.078953062,-63.9347196,117.4756774,4.01E-93,2.51E-92
s__GGB3619_SGB4894,fixed,NA,(Intercept),-5.430923474,0.086632,-62.68957748,119.1555516,4.37E-93,2.73E-92
s__Mediterraneibacter_butyricigenes,fixed,NA,(Intercept),-6.417769992,0.116538296,-55.07005188,131.8123234,7.53E-93,4.68E-92
s__Blautia_SGB4815,fixed,NA,(Intercept),-5.825447055,0.113359862,-51.38897437,139.5431347,1.51E-92,9.36E-92
s__Roseburia_sp_AM59_24XD,fixed,NA,(Intercept),-5.577020673,0.090459187,-61.65234141,119.6873311,1.54E-92,9.49E-92
s__GGB9561_SGB14972,fixed,NA,(Intercept),-6.293039207,0.097538827,-64.5182992,115.6444878,1.59E-92,9.80E-92
s__GGB51884_SGB49168,fixed,NA,(Intercept),-5.350299095,0.086125773,-62.12192815,118.7055231,2.22E-92,1.36E-91
s__Holdemania_filiformis,fixed,NA,(Intercept),-5.18427456,0.080204184,-64.63845563,115.1989881,2.33E-92,1.43E-91
s__Pseudoflavonifractor_gallinarum,fixed,NA,(Intercept),-5.926988125,0.110695369,-53.54323481,133.7622695,3.16E-92,1.93E-91
s__GGB9063_SGB13982,fixed,NA,(Intercept),-4.834386599,0.076285262,-63.37248442,116.4066493,4.42E-92,2.69E-91
s__Eisenbergiella_massiliensis,fixed,NA,(Intercept),-5.447668246,0.092889324,-58.64687137,123.599745,4.43E-92,2.69E-91
s__Enterobacter_roggenkampii,fixed,NA,(Intercept),-5.413694697,0.106049573,-51.04871744,138.2689131,1.34E-91,8.08E-91
s__GGB1246_SGB1667,fixed,NA,(Intercept),-4.880170812,0.081459257,-59.9093458,120.2266718,2.19E-91,1.32E-90
s__Bacteroides_sp_AM10_21B,fixed,NA,(Intercept),-6.225498956,0.096931806,-64.22555423,114.0239115,2.26E-91,1.36E-90
s__Coprococcus_SGB4669,fixed,NA,(Intercept),-4.638512185,0.078470293,-59.11169694,121.3351039,2.70E-91,1.61E-90
s__GGB6612_SGB9346,fixed,NA,(Intercept),-5.124022376,0.087916101,-58.28309413,122.4913655,3.52E-91,2.10E-90
s__GGB9621_SGB15073,fixed,NA,(Intercept),-5.132060949,0.092657861,-55.387216,127.0735764,7.61E-91,4.52E-90
s__Christensenellaceae_bacterium_NSJ_63,fixed,NA,(Intercept),-5.985404901,0.102685997,-58.28842375,121.4798644,1.17E-90,6.95E-90
s__GGB9616_SGB15051,fixed,NA,(Intercept),-5.462700271,0.093919223,-58.16381441,121.489698,1.49E-90,8.80E-90
s__Oscillospiraceae_unclassified_SGB15256,fixed,NA,(Intercept),-5.937842751,0.087340654,-67.98486737,108.1082807,1.53E-90,9.03E-90
s__GGB33512_SGB15201,fixed,NA,(Intercept),-5.97562537,0.106225412,-56.25419788,124.5169119,2.19E-90,1.28E-89
s__Anaerosacchariphilus_sp_NSJ_68,fixed,NA,(Intercept),-6.42627061,0.118084352,-54.42101756,127.4449078,4.30E-90,2.51E-89
s__GGB4266_SGB5809,fixed,NA,(Intercept),-4.668665189,0.081291663,-57.43104507,121.3647396,7.65E-90,4.46E-89
s__Prevotella_sp_P4_51,fixed,NA,(Intercept),-4.696804029,0.080840941,-58.09932392,120.1744503,8.27E-90,4.81E-89
s__Blautia_sp_Marseille_P3087,fixed,NA,(Intercept),-5.20346726,0.084356739,-61.68407335,114.5893424,9.61E-90,5.57E-89
s__GGB3653_SGB4964,fixed,NA,(Intercept),-4.576754428,0.085559965,-53.49177509,128.538037,1.06E-89,6.11E-89
s__Angelakisella_massiliensis,fixed,NA,(Intercept),-6.302566054,0.113504306,-55.52710962,124.1504244,1.58E-89,9.12E-89
s__GGB3363_SGB4448,fixed,NA,(Intercept),-5.49398124,0.096073544,-57.18516273,120.9220334,2.14E-89,1.23E-88
s__GGB9712_SGB15244,fixed,NA,(Intercept),-4.95917709,0.085809654,-57.79276434,119.2637719,4.57E-89,2.62E-88
s__Bacteroides_sp_AF16_49,fixed,NA,(Intercept),-5.010739958,0.08709135,-57.53430089,119.251137,7.78E-89,4.43E-88
s__Lachnospiraceae_bacterium_OM04_12BH,fixed,NA,(Intercept),-5.6967685,0.10663189,-53.42462297,126.8659424,7.77E-89,4.43E-88
s__Alistipes_sp_AF17_16,fixed,NA,(Intercept),-4.677322129,0.078987791,-59.21576076,116.4070834,9.39E-89,5.33E-88
s__GGB9642_SGB15119,fixed,NA,(Intercept),-4.756296759,0.080355412,-59.1907455,116.3285311,1.09E-88,6.14E-88
s__Coprobacillus_cateniformis,fixed,NA,(Intercept),-5.412574122,0.111493868,-48.54593531,137.3170674,2.46E-88,1.39E-87
s__GGB3341_SGB4420,fixed,NA,(Intercept),-5.296429817,0.094294481,-56.16903292,120.4073247,3.16E-88,1.78E-87
s__Vescimonas_fastidiosa,fixed,NA,(Intercept),-5.924306333,0.10943188,-54.13693259,124.0053351,3.83E-88,2.15E-87
s__GGB3463_SGB4621,fixed,NA,(Intercept),-5.846251166,0.106593723,-54.84611088,122.5203042,4.43E-88,2.48E-87
s__Clostridiaceae_unclassified_SGB4771,fixed,NA,(Intercept),-5.988190043,0.111643016,-53.6369427,124.6760712,5.47E-88,3.05E-87
s__Anaerostipes_caccae,fixed,NA,(Intercept),-6.143289306,0.12574429,-48.8554138,135.4764532,6.66E-88,3.70E-87
s__GGB9719_SGB15272,fixed,NA,(Intercept),-5.585964573,0.109559489,-50.98567546,129.9514644,8.65E-88,4.79E-87
s__GGB9261_SGB14209,fixed,NA,(Intercept),-6.455932129,0.117254182,-55.0592911,121.0156086,1.58E-87,8.75E-87
s__Lactobacillus_gasseri,fixed,NA,(Intercept),-4.832894089,0.080429631,-60.08847773,112.7038793,1.92E-87,1.06E-86
s__GGB2998_SGB3988,fixed,NA,(Intercept),-5.882720346,0.11035238,-53.30850447,124.0626227,2.25E-87,1.24E-86
s__GGB13404_SGB14252,fixed,NA,(Intercept),-5.192800066,0.087506807,-59.34167019,113.0703126,4.75E-87,2.60E-86
s__Mitsuokella_multacida,fixed,NA,(Intercept),-4.899400578,0.091467505,-53.56438431,122.7904961,5.29E-87,2.89E-86
s__GGB9602_SGB15031,fixed,NA,(Intercept),-5.089357211,0.090282545,-56.37144129,117.2214262,9.05E-87,4.92E-86
s__Enterocloster_clostridioformis,fixed,NA,(Intercept),-5.09557901,0.090061578,-56.5788334,116.1743796,2.09E-86,1.13E-85
s__Lachnospiraceae_bacterium_AM48_27BH,fixed,NA,(Intercept),-6.054886274,0.127944712,-47.3242403,136.1283764,2.10E-86,1.13E-85
s__Lacrimispora_saccharolytica,fixed,NA,(Intercept),-5.607314801,0.106404894,-52.69790311,123.12263,2.50E-86,1.35E-85
s__GGB51441_SGB71759,fixed,NA,(Intercept),-5.920608616,0.113595577,-52.12006284,124.0233829,3.42E-86,1.84E-85
s__Clostridium_sp_AM49_4BH,fixed,NA,(Intercept),-4.850434853,0.084888946,-57.13859182,114.8311031,3.51E-86,1.88E-85
s__GGB6569_SGB9281,fixed,NA,(Intercept),-4.197920834,0.073924074,-56.7869248,115.3953218,3.53E-86,1.89E-85
s__Gemmiger_SGB15295,fixed,NA,(Intercept),-6.14723301,0.10977767,-55.99711697,116.5758399,4.13E-86,2.20E-85
s__Lacticaseibacillus_paracasei,fixed,NA,(Intercept),-5.076154637,0.062433687,-81.30473905,89.68919003,8.28E-86,4.40E-85
s__Olsenella_sp_AF16_14LB,fixed,NA,(Intercept),-5.080321538,0.095721042,-53.07423982,121.2036411,9.17E-86,4.86E-85
s__Mogibacterium_sp_BX12,fixed,NA,(Intercept),-5.6435643,0.105209788,-53.64105776,119.9497787,1.10E-85,5.82E-85
s__Dielma_fastidiosa,fixed,NA,(Intercept),-5.665245097,0.117396426,-48.25738989,131.5320515,1.59E-85,8.39E-85
s__GGB2980_SGB3962,fixed,NA,(Intercept),-5.725102845,0.112563795,-50.86096148,124.7877358,2.75E-85,1.44E-84
s__Blautia_luti,fixed,NA,(Intercept),-5.184918159,0.099198871,-52.26791486,121.5661296,3.64E-85,1.91E-84
s__Desulfovibrio_SGB5077,fixed,NA,(Intercept),-4.600659624,0.084655013,-54.3459797,117.5803679,3.73E-85,1.95E-84
s__Prevotella_SGB1635,fixed,NA,(Intercept),-5.783478662,0.105777405,-54.67593614,116.9789203,3.78E-85,1.97E-84
s__Candidatus_Allochristensenella_caecavium,fixed,NA,(Intercept),-5.704864405,0.105306815,-54.1737437,117.8010547,4.14E-85,2.15E-84
s__Bilophila_SGB15450,fixed,NA,(Intercept),-5.819948885,0.105788047,-55.01518429,116.2865329,4.23E-85,2.19E-84
s__Enterocloster_asparagiformis,fixed,NA,(Intercept),-5.250721494,0.112901531,-46.50708843,135.2792876,4.38E-85,2.26E-84
s__Vescimonas_SGB15087,fixed,NA,(Intercept),-5.119637755,0.092502663,-55.34584182,114.9705086,1.02E-84,5.26E-84
s__Dorea_sp_AF24_7LB,fixed,NA,(Intercept),-5.465958786,0.105944806,-51.59251313,121.8959057,1.15E-84,5.93E-84
s__GGB3109_SGB4119,fixed,NA,(Intercept),-4.982796761,0.093672765,-53.19365535,118.4205251,1.62E-84,8.31E-84
s__GGB6565_SGB9274,fixed,NA,(Intercept),-5.904227132,0.110304033,-53.52684748,117.6636094,1.89E-84,9.65E-84
s__Clostridium_sp_AF34_13,fixed,NA,(Intercept),-5.190774577,0.109169993,-47.54763122,130.4626517,2.88E-84,1.47E-83
s__Enterocloster_aldenensis,fixed,NA,(Intercept),-5.115736405,0.111948775,-45.69711815,135.5306926,3.24E-84,1.65E-83
s__GGB9061_SGB13979,fixed,NA,(Intercept),-6.1870866,0.116572551,-53.07498678,117.6804007,4.82E-84,2.45E-83
s__GGB9453_SGB14845,fixed,NA,(Intercept),-5.597500074,0.112024495,-49.96675113,123.4225189,9.54E-84,4.83E-83
s__GGB9760_SGB15374,fixed,NA,(Intercept),-6.114348513,0.090634729,-67.46143067,97.1377724,2.09E-83,1.06E-82
s__GGB9059_SGB13976,fixed,NA,(Intercept),-5.518973553,0.102711621,-53.73270823,114.8700973,3.03E-83,1.52E-82
s__Enterocloster_citroniae,fixed,NA,(Intercept),-5.548764189,0.124133401,-44.7000092,135.9539371,3.64E-83,1.83E-82
s__Collinsella_tanakaei,fixed,NA,(Intercept),-5.289125381,0.108783621,-48.62060412,122.2363182,8.04E-82,4.02E-81
s__GGB6547_SGB9247,fixed,NA,(Intercept),-4.31209441,0.085513302,-50.42600725,117.6184005,1.66E-81,8.29E-81
s__Fusobacterium_mortiferum,fixed,NA,(Intercept),-5.612191401,0.117087511,-47.93159725,122.8651428,2.22E-81,1.11E-80
s__GGB3278_SGB4328,fixed,NA,(Intercept),-5.536760973,0.112484037,-49.22263765,118.726631,7.72E-81,3.83E-80
s__Methanobrevibacter_smithii,fixed,NA,(Intercept),-5.274891577,0.101947536,-51.74123674,113.5496872,8.61E-81,4.27E-80
s__Fusobacterium_varium,fixed,NA,(Intercept),-5.229696957,0.107373915,-48.70546946,119.7435727,8.79E-81,4.34E-80
s__Candidatus_Pararuminococcus_gallinarum,fixed,NA,(Intercept),-5.951592023,0.124279809,-47.88864782,121.3505102,1.16E-80,5.71E-80
s__Enterococcus_faecium,fixed,NA,(Intercept),-5.453154227,0.090206155,-60.45213022,100.118204,1.29E-80,6.34E-80
s__GGB9747_SGB15356,fixed,NA,(Intercept),-4.852369508,0.098300422,-49.36265161,117.8383159,1.44E-80,7.05E-80
s__GGB79916_SGB4587,fixed,NA,(Intercept),-5.32620512,0.117320061,-45.3989291,127.2350237,1.83E-80,8.94E-80
s__GGB1247_SGB1668,fixed,NA,(Intercept),-4.953104408,0.100601706,-49.23479542,115.7566685,1.78E-79,8.66E-79
s__Clostridium_sp_AM33_3,fixed,NA,(Intercept),-5.954913785,0.13206599,-45.09044158,125.573006,2.01E-79,9.80E-79
s__Prevotella_SGB1680,fixed,NA,(Intercept),-5.244283482,0.11489965,-45.64229281,124.045328,2.10E-79,1.02E-78
s__Negativibacillus_massiliensis,fixed,NA,(Intercept),-5.070182035,0.113025409,-44.85878068,126.1158205,2.21E-79,1.07E-78
s__Eubacterium_sp_AF16_48,fixed,NA,(Intercept),-5.102368163,0.119503226,-42.69648888,132.2422854,3.20E-79,1.54E-78
s__Lachnospiraceae_bacterium_BX3,fixed,NA,(Intercept),-6.067901128,0.140682197,-43.13197581,129.1982536,1.41E-78,6.77E-78
